link,title,Text,Subject,label
https://www.cnn.com/2025/04/24/style/china-goldin-finance-117-construction-resumes-hnk-intl,Dhismihii daarta dheer ee la dayacay ee aduunka ugu dheer si dib loo bilaabo toban sano kadib,dhismihii daarta dheer ee la dayacay ee aduunka ugu dheer si dib loo bilaabo toban sano kadib,General,1
https://www.cnn.com/videos/architecture/2023/07/05/india-largest-building-surat-diamond-borse-orig.cnn,•Muuqaal 0:52Edmund Sumner,muuqaal edmund sumner,General,1
https://www.theguardian.com/world/south-and-central-asia,Koonfurta iyo Bartamaha Aasiya,south central asia,General,1
https://www.cnn.com/videos/architecture/2023/07/05/india-largest-building-surat-diamond-borse-orig.cnn,Fiidiyowga Pentagon wuxuu ahaa dhismaha xafiiska ugu weyn adduunka muddo 80 sano ah. Dhismahan cusub wuxuu hadda qaatay cinwaanka 0:52,fiidiyowga pentagon wuxuu ahaa dhismaha xafiiska ugu weyn adduunka muddo sano ah dhismahan cusub wuxuu hadda qaatay cinwaanka,General,1
https://www.cnn.com/2025/10/07/style/frida-escobedo-architecture-better-by-design,La kulan naqshadeeye dumar ah oo taariikhda ka samaynaysa Matxafka Farshaxanka Magaalo Weynta,la kulan naqshadeey dumar ah oo taariikhda ka samaynaysa matxafka farshaxanka magaalo weynta,General,1
https://www.cnn.com/2025/06/13/style/video/biodesign-future-cities-london-cprog-lon-digvid,"Fiidiyowga Saynis-yahannadani waxay isku dayayaan inay 'korraan' dhismooyin3:24Jun 13, 2025",fiidiyowga saynisyahannadani waxay isku dayayaan inay korraan dhismooyinjun,General,1
https://www.cnn.com/2024/04/16/style/video/old-stock-exchange-fire-copenhagen-denmark-digvid-ldn,"Fiidiyow Dab ayaa ka kacay suuqa saamiyada deenishka ee caanka ah 400-sano jir 0:31 Apr 16, 2024",fiidiyow dab ayaa ka kacay suuqa saamiyada deenishka ee caanka ah sano jir apr,General,1
https://www.cnn.com/2025/05/15/style/432-park-avenue-skyscraper-lawsuit,Spencer Platt/Sawirada Getty,spencer plattsawirada getti,General,1
https://www.cnn.com/2025/08/14/style/video/sponge-planet-solution-beijing-architect-lon-digvid-hnk-intl,Fiidiyow3:29CNN / Turenscape,fiidiyowcnn turenscap,General,1
https://www.cnn.com/2026/02/14/world/video/rubio-msc-belong-together-europe,"VideoUS iyo Yurub 'waa wadajir,' Rubio ayaa u sheegay Shirka Amniga Munich, in kasta oo xiisadaha transatlantic0:35",videou iyo yurub waa wadajir rubio ayaa u sheegay shirka amniga munich kasta oo xiisadaha transatlant,Security,1
https://www.cnn.com/2025/10/31/style/grand-egyptian-museum-opens,Matxafka Masar ee Grand,matxafka masar ee grand,General,1
https://www.cnn.com/2026/02/13/asia/north-korea-kim-jong-un-daughter-succession-intl-hnk,Ma laga yaabaa in gabadhan da'yarta ah ay noqoto hoggaamiyaha xiga ee Kuuriyada Waqooyi?,laga yaabaa gabadhan dayarta ah ay noqoto hoggaamiyaha xiga ee kuuriyada waqooyi,General,1
https://www.cnn.com/2025/08/28/style/vietnam-architecture-climate-dfi,"Iyadoo ay jirto khatarta cimilada sii kordheysa, naqshadeeyayaasha Vietnam waxay u jeestaan ​​caado",iyadoo ay jirto khatarta cimilada sii kordheysa naqshadeeyayaasha vietnam waxay u jeestaan caado,General,1
https://www.cnn.com/2025/07/16/style/singapore-marina-bay-sands-expansion,Roslan Rahman/AFP/Getty Sawirada,roslan rahmanafpgetti sawirada,General,1
https://www.cnn.com/2025/07/03/style/video/lavaforming-iceland-architecture-lon-digvid,"Fiidiyowga eeg sida naqshadeeyayaasha Iceland ay u rabaan inay u dhisaan lavadha dhalaalaysa2:59Jul 4, 2025",fiidiyowga eeg sida naqshadeeyayaasha iceland ay u rabaan inay u dhisaan lavadha dhalaalaysajul,General,1
https://www.cnn.com/2025/11/27/style/robert-am-stern-death,"Robert A.M. Stern, oo ahaa naqshadeeyaha caanka ah ee Mareykanka, ayaa dhintey 86 Noofambar 28, 2025",robert stern oo ahaa naqshadeeyaha caanka ah ee mareykanka ayaa dhintey noofambar,General,1
https://www.cnn.com/2026/02/12/world/gallery/photos-this-week-february-5-february-12,GalleryThe week in 36 sawiro,galleryth week sawiro,General,1
https://www.cnn.com/videos/architecture/2023/10/02/meiji-jingu-gaien-redevelopment-ripley-pkg.cnn,"Fiidiyowga Dib-u-kobcinta Meiji Jingu Gaien ee taariikhiga ah ee Tokyo ayaa kicisay mudaaharaad3:38Oct 3, 2023",fiidiyowga dibukobcinta meiji jingu gaien ee taariikhiga ah ee tokyo ayaa kicisay mudaaharaadoct,General,1
https://www.cnn.com/2025/10/08/style/zooey-deschanel-jonathan-scott-home-ad,U gudub gudaha Zooey Deschanel iyo ninka guursada Jonathan Scott ee guriga ugu sarreeya ee Manhattan,u gudub gudaha zooey deschanel iyo ninka guursada jonathan scott ee guriga ugu sarreeya ee manhattan,General,1
https://www.cnn.com/2025/11/03/style/abandoned-homes-america-bryan-sansivero-photography,"Bogga Nolol kale: Sawir qaadista Guryaha Ameerika ee laga tagey November 3, 2025",bogga nolol kale sawir qaadista guryaha ameerika ee laga tagey novemb,General,1
https://www.cnn.com/2026/01/07/style/australia-brisbane-olympic-stadium-victoria-park-hnk-intl,Cox Architecture/Hassell,cox architecturehassel,General,1
https://www.cnn.com/2025/06/11/style/lesley-lokko-architecture-nomadic-african-studio-ghana,"Lesley Lokko waxa uu ku jiraa hammi uu ku bedelayo dhismaha, kobcinta jiil cusub oo ah 'fakarayaal firfircoon'",lesley lokko waxa uu ku jiraa hammi uu ku bedelayo dhismaha kobcinta jiil cusub oo ah fakaraya firfircoon,General,1
https://www.cnn.com/2025/10/31/style/grand-egyptian-museum-opens,"In ka badan $1 bilyan iyo labaatan sano ka dib, Matxafka Grand Masar waa - ugu dambeyntii - diyaar u ah inuu la wadaago hantidiisa Oktoobar 31, 2025",ka badan bilyan iyo labaatan sano ka dib matxafka grand masar waa ugu dambeyntii diyaar u ah inuu la wadaago hantidiisa oktoobar,General,1
https://www.cnn.com/2025/04/28/style/chrysler-building-art-deco-centennial,Waa maxay sababta dhismaha Chrysler uu u yahay astaanta Art Deco,waa maxay sababta dhismaha chrysler uu u yahay astaanta art deco,General,1
https://www.cnn.com/2025/04/24/style/china-goldin-finance-117-construction-resumes-hnk-intl,Costfoto/NurPhoto/Shutterstock,costfotonurphotoshutterstock,General,1
https://www.cnn.com/2025/07/25/style/video/round-hurricane-proof-homes-explained-digvid,•Muuqaal3:07CNN / Deltec,muuqaalcnn deltec,General,1
https://www.cnn.com/2025/05/09/style/queen-elizabeth-ii-memorial-london-shortlist,Naqshado la soo xulay oo loogu talagalay xuska rasmiga ah ee Boqorada Elizabeth II ayaa daaha laga qaaday,naqshado la soo xulay oo loogu talagalay xuska rasmiga ah ee boqorada elizabeth ii ayaa daaha laga qaaday,General,1
https://www.cnn.com/2025/09/24/style/kongjian-yu-sponge-city-intl-hnk-architect-dies,Naqshadeeye 'Sponge city' Kongjian Yu oo ka mid ah 4 ku dhintay shil diyaaradeed ee Brazil,naqshadeey spong citi kongjian yu oo ka mid ah ku dhintay shil diyaarade ee brazil,General,1
https://www.cnn.com/2026/01/01/style/new-buildings-architecture-2026,Binyan Studios/KPF,binyan studioskpf,General,1
https://www.cnn.com/2025/04/21/europe/pope-francis-obituary-intl,Baaritaan Vatican-ka ayaa markii dambe caddeeyay Francis,baaritaan vaticanka ayaa markii damb caddeeyay franci,General,1
https://www.cnn.com/2026/02/13/politics/jeffrey-epstein-paleontology-dinocon,"Maqaal la xidhiidha Jeffrey Epstein waxaa lagu arkay sawirkan ay sii daysay Waaxda Caddaaladda ee Washington, D.C., U.S., Diseembar 19, 2025 iyada oo qayb ka ah dukumeenti cusub oo ka soo baxay baadhitaannadii ay ku samaysay maalgeliyaha dambe iyo dembiilaha galmada ee Jeffrey Epstein. Waaxda Caddaaladda ee Maraykanka/Qoraal qoraal ah oo la sii marinayo REUTERS SAWIRKAN waxaa bixiyay qolo saddexaad oo Waaxda Caddaaladda/ReutersJeffrey Epstein xiisihiisa uu u qabo dinosaurs ayaa horseeday in lagu xisaabtamo bulshada paleontology5 daqiiqo akhri",maqaal la xidhiidha jeffrey epstein waxaa lagu arkay sawirkan ay sii daysay waaxda caddaaladda ee washington dc u diseembar iyada oo qayb ka ah dukumeenti cusub oo ka soo baxay baadhitaannadii ay ku samaysay maalgeliyaha damb iyo dembiilaha galmada ee jeffrey epstein waaxda caddaaladda ee maraykankaqora qoraal ah oo la sii marinayo reuter sawirkan waxaa bixiyay qolo saddexaad oo waaxda caddaaladdareutersjeffrey epstein xiisihiisa uu u qabo dinosaur ayaa horseeday lagu xisaabtamo bulshada paleontolog daqiiqo akhri,General,1
https://www.cnn.com/2026/02/14/world/bannon-epstein-take-down-pope-francis-latam-intl,Steve Bannon waxa uu Epstein isku dayay in uu 'hoos u dhigo' Pope Francis,steve bannon waxa uu epstein isku dayay uu hoo u dhigo pope franci,General,1
https://www.cnn.com/2026/02/09/politics/steve-bannon-jeffrey-epstein-global-populism,Bannon si uu u dhiso dhaqdhaqaaqiisa.,bannon si uu u dhiso dhaqdhaqaaqiisa,General,1
https://www.cnn.com/2025/06/18/travel/man-drives-spanish-steps-scli-intl,"Maqaalka la xidhiidha Sawirkan oo ay wadaagaan Vigili del Fuoco, adeegga dab-damiska iyo samatabbixinta Talyaaniga, ayaa muujinaya gaadhi ka dib markii uu hoos u degay oo uu ku dhegay Tallaabooyinka Isbaanishka ee Rome, Talaadadii, Juun 17, 2025. Vigili del Fuoco Nin waayeel ah ayaa hoos u dhigay Tallaabooyinka Isbaanishka ee Rome wuxuuna ku dhegay2 min akhri",maqaalka la xidhiidha sawirkan oo ay wadaagaan vigili del fuoco adeegga dabdamiska iyo samatabbixinta talyaaniga ayaa muujinaya gaadhi ka dib markii uu hoo u degay oo uu ku dhegay tallaabooyinka isbaanishka ee rome talaadadii juun vigili del fuoco nin waayeel ah ayaa hoo u dhigay tallaabooyinka isbaanishka ee rome wuxuuna ku dhegay min akhri,General,1
https://yougov.co.uk/politics/articles/54010-are-britons-willing-to-rebuild-uk-national-power,ra'yi ururin January ee YouGov,rayi ururin januari ee yougov,General,1
https://www.cnn.com/2026/02/14/europe/marco-rubio-europe-partnership-munich-intl,Rubio ayaa ugu baaqay Yurub,rubio ayaa ugu baaqay yurub,General,1
https://www.cnn.com/2026/02/15/china/us-china-munich-rubio-wang-intl-hnk,"Lahaanshaha sawirka Getty Images Image caption Xoghayaha arrimaha dibadda ee Mareykanka Marco Rubio (L) ayaa ku gacan qaaday wasiirka arrimaha dibadda Shiinaha Wang Yi magaalada Munich, Febraayo 12, 2026, isagoo ka dhinac socda shirka amniga Munich.",lahaanshaha sawirka getti imag imag caption xoghayaha arrimaha dibadda ee mareykanka marco rubio l ayaa ku gacan qaaday wasiirka arrimaha dibadda shiinaha wang yi magaalada munich febraayo isagoo ka dhinac socda shirka amniga munich,Security,1
https://www.consilium.europa.eu/en/policies/defence-numbers/,Waxay laban laabeen kharashaadkooda difaaca.,waxay laban laabeen kharashaadkooda difaaca,General,1
https://www.politico.eu/article/world-war-iii-defense-spending-europe-poll/,ra'yi ururin siyaasadeed oo dhawaan la sameeyay,rayi ururin siyaasade oo dhawaan la sameeyay,General,1
https://www.cnn.com/2024/09/07/middleeast/israel-bedouins-arabs-unrecognized-villages-neglected-hamas-war-mime-intl,"Dadka deegaanka oo taagan meel u dhow geela iyagoo daawanaya qiiqa cirka isku shareeray inta lagu guda jiro burburinta ciidamada ammaanka Israel ee beesha aan la aqoonsan ee reer Baadiyaha ee Wadi al Khalil oo ka kooban 300 oo qof oo ku sugan saxaraha koonfureed ee Negev, oo u dhow magaalada Hura May 8, 2024. Maamulka Israel ayaa sheegay in burburinta bulshada ay ahayd in la baneeyo meel loogu talagalay ballaarinta wadooyinka. (Sawirka Oren Ziv / AFP) (Sawirka OREN ZIV/AFP iyada oo loo sii marayo Getty Images)",dadka deegaanka oo taagan meel u dhow geela iyagoo daawanaya qiiqa cirka isku shareeray inta lagu guda jiro burburinta ciidamada ammaanka israel ee beesha aan la aqoonsan ee reer baadiyaha ee wadi al khalil oo ka kooban oo qof oo ku sugan saxaraha koonfure ee negev oo u dhow magaalada hura may maamulka israel ayaa sheegay burburinta bulshada ay ahayd la baneeyo meel loogu talagalay ballaarinta wadooyinka sawirka oren ziv afp sawirka oren zivafp iyada oo loo sii marayo getti imag,General,1
https://www.instagram.com/reel/DUBgUOTgfzk/?utm_source=ig_embed&utm_campaign=loading,Ka daawo qoraalkan Instagram-ka,ka daawo qoraalkan instagramka,Health,1
https://www.cnn.com/2024/06/16/style/new-chinese-style-gen-z-intl-hnk,Maqaalka la xiriiraNK Chu/Curtesy Samuel Gui YangWaa maxay 'qaabka Shiinaha ee cusub'?6 daqiiqo akhri,maqaalka la xiriirank chucurtesi samuel gui yangwaa maxay qaabka shiinaha ee cusub daqiiqo akhri,General,1
https://cnn.com/2021/01/23/europe/russia-navalny-oposition-demonstrations-intl/index.html,Mudaaharaadyada ka dhanka ah dowladda,mudaaharaadyada ka dhanka ah dowladda,Politics,1
https://www.cnn.com/2020/09/02/europe/alexey-navalny-novichok-intl,ku sumoobay Novichok,ku sumoobay novichok,General,1
https://www.cnn.com/2018/01/27/europe/alexei-navalny-says-putin-regime-is-corrupt-intl,2018 waraysi uu siiyey CNN,waraysi uu siiyey cnn,General,1
https://x.com/NWSSaltLakeCity/status/2018395100829602038?s=20,dhibco ku yaal Carolinas iyo xitaa Atlanta,dhibco ku yaal carolina iyo xitaa atlanta,General,1
https://www.cnn.com/2025/07/28/tech/china-global-ai-cooperation-organization-waic-hnk-spc,Shirka Sirdoonka Artificial World,shirka sirdoonka artifici world,General,1
https://www.cnn.com/2025/08/26/style/ai-design-furniture-architecture-fashion,"mashruuca dhismaha,",mashruuca dhismaha,General,1
https://www.cnn.com/travel/chinese-lunar-new-year-2026-guide-intl-hnk,"Maqaalka laxiriira JINHUA, CHINA - JANUARY 25: Macaamiil dukaanno loogu talagalay qurxinta Festival Guga oo leh waxyaabo faras ah si ay u soo dhaweeyaan sanadka cusub ee Shiinaha 2026 soo socda, sanadka faraska, Janaayo 25, 2026 gudaha Jinhua, Gobolka Zhejiang ee Shiinaha. Bandhiga gu'ga ee sanadkan wuxuu dhici doonaa Febraayo 17, 2026. (Sawirka Pan Qiuya/VCG iyada oo loo marayo Getty Images)Pan Qiuya/VCG/Getty ImagesA 2026 hagaha sanadka cusub ee dayaxa sida aan u gallayno sanadka Fardaha7 daqiiqo akhri",maqaalka laxiriira jinhua china januari macaamiil dukaanno loogu talagalay qurxinta festiv guga oo leh waxyaabo fara ah si ay u soo dhaweeyaan sanadka cusub ee shiinaha soo socda sanadka faraska janaayo gudaha jinhua gobolka zhejiang ee shiinaha bandhiga guga ee sanadkan wuxuu dhici doonaa febraayo sawirka pan qiuyavcg iyada oo loo marayo getti imagespan qiuyavcggetti imagesa hagaha sanadka cusub ee dayaxa sida aan u gallayno sanadka fardaha daqiiqo akhri,General,1
https://www.cnn.com/2026/01/01/china/china-one-child-anniversary-intl-hnk-vis-dst,"nidaamka xakamaynta dadweynaha ""hal-ilmo"" oo tobanaan sano jir ah.",nidaamka xakamaynta dadweynaha halilmo oo tobanaan sano jir ah,General,1
https://www.cnn.com/2026/01/13/business/china-record-trade-surplus-despite-tariffs-intl-hnk,ganacsiga sare u kaca ee aduunka intiisa kale.,ganacsiga sare u kaca ee aduunka intiisa kale,Finance,1
https://www.cnn.com/2024/09/13/china/china-raises-retirement-age-intl-hnk,da'da hawlgabka oo kor loo qaaday,dada hawlgabka oo kor loo qaaday,General,1
https://www.cnn.com/2026/01/18/china/china-gdp-birth-rate-population-intl-hnk,xogta la sii daayay bishii hore ayaa muujinaysa.,xogta la sii daayay bishii hore ayaa muujinaysa,General,1
https://www.cnn.com/2026/01/01/china/china-one-child-anniversary-intl-hnk-vis-dst,"Maqaal la xidhiidha Muqaal qurmay oo kor u qaadaya hal cunug oo Shiine ah siyaasaddii qoyskiiba waxay la ildaran tahay dayac ka taagan waddada dambe ee Beijing Oktoobar 17, 1996. Will Burgess/Reuters Toban sano ka dib markii ay soo afjartay siyaasaddeedii 'hal-ilmo'', riixitaanka Shiinaha ee dhallaanka badan kuma guuleysanayo muwaadiniintiisa in ka badan 8 min akhri",maqaal la xidhiidha muqaal qurmay oo kor u qaadaya hal cunug oo shiin ah siyaasaddii qoyskiiba waxay la ildaran tahay dayac ka taagan waddada damb ee beij oktoobar burgessreut toban sano ka dib markii ay soo afjartay siyaasaddeedii halilmo riixitaanka shiinaha ee dhallaanka badan kuma guuleysanayo muwaadiniintiisa ka badan min akhri,General,1
https://www.cnn.com/2026/01/02/china/china-humanoid-robot-sports-intl-hnk-dst,"Robots waxay ku tartamayaan ciyaarta kubbadda cagta 5x5 inta lagu gudajiro ciyaaraha robots-ka adduunka ee ka socda Beijing Agoosto 17, 2025",robot waxay ku tartamayaan ciyaarta kubbadda cagta x inta lagu gudajiro ciyaaraha robotska adduunka ee ka socda beij agoosto,General,1
https://www.cnn.com/2025/11/09/world/video/satellite-images-china-military-sites-vrtc,Fiidiyow toosan oo la xidhiidha Exclusive: Sawirrada dayax-gacmeedku waxay muujinayaan kobac la yaab leh oo ku saabsan goobaha wax-soo-saarka millatari ee Shiinaha,fiidiyow toosan oo la xidhiidha exclus sawirrada dayaxgacmeedku waxay muujinayaan kobac la yaab leh oo ku saabsan goobaha waxsoosaarka millatari ee shiinaha,General,1
https://www.cnn.com/2025/12/23/us/trump-new-battleships-analysis-intl-hnk-ml,"Madaxweynaha Mareykanka Donald Trump ayaa u yimid si uu ugu dhawaaqo hindisaha cusub ee ciidamada badda ee Golden Fleet, isagoo daaha ka rogaya nooc cusub oo maraakiib dagaal ah, Mar-a-Lago ee Palm Beach, Florida, December 22, 2025. Laba ka mid ah maraakiibta nooca Trump ayaa la dhisi doonaa bilowga laakiin tiradaas ayaa laga yaabaa inay si weyn u koraan mustaqbalka, sida laga soo xigtay madaxweynaha, oo sheegay inay noqon doonaan ""qaar ka mid ah maraakiibta dagaalka ee ugu halista badan"" iyo ""markabkii ugu weynaa ee taariikhda dalkeena."" Trump ayaa hadalkan ka sheegay hoygiisa Mar-a-Lago ee Florida oo ay weheliyaan madaxa Pentagon Pete Hegseth, xoghayaha arrimaha dibadda Marco Rubio iyo xoghayaha ciidamada badda John Phelan, iyadoo sawirada maraakiibta casriga ah ee la qorsheeyay ay taagan yihiin meel u dhow.",madaxweynaha mareykanka donald trump ayaa u yimid si uu ugu dhawaaqo hindisaha cusub ee ciidamada badda ee golden fleet isagoo daaha ka rogaya nooc cusub oo maraakiib dagaal ah maralago ee palm beach florida decemb laba ka mid ah maraakiibta nooca trump ayaa la dhisi doonaa bilowga laakiin tiradaa ayaa laga yaabaa inay si weyn u koraan mustaqbalka sida laga soo xigtay madaxweynaha oo sheegay inay noqon doonaan qaar ka mid ah maraakiibta dagaalka ee ugu halista badan iyo markabkii ugu weynaa ee taariikhda dalkeena trump ayaa hadalkan ka sheegay hoygiisa maralago ee florida oo ay weheliyaan madaxa pentagon pete hegseth xoghayaha arrimaha dibadda marco rubio iyo xoghayaha ciidamada badda john phelan iyadoo sawirada maraakiibta casriga ah ee la qorsheeyay ay taagan yihiin meel u dhow,General,1
https://www.cnn.com/2023/01/16/asia/china-navy-fleet-size-history-victory-intl-hnk-ml,xoog weyn ayaa badiyaa ka adkaada,xoog weyn ayaa badiyaa ka adkaada,General,1
https://breakingdefense.com/2026/02/columbia-class-submarines-see-construction-ramp-up-navy-official-says/,ayuu yiri Breaking Defense,ayuu yiri break defens,General,1
https://www.cnn.com/2025/12/20/asia/south-korea-nuclear-powered-submarines-intl-hnk-ml-dst,"Maqaalka laxiriira Sawirka gacanta ee Kuuriyada Koonfureed ee Badda Jang Yeongsil oo laga bilaabay Oktoobar 22, 2025 gudaha Geoje, Kuuriyada Koonfureed.Koonfurta Kuuriya NavyUS-ka badda hoostiisa ayaa ka tiro badan badweynta Pacific. Kuuriyada Koonfureed waxa ay haysaa qorshe ay 9 daqiiqo ku caawinayso wax-akhriska",maqaalka laxiriira sawirka gacanta ee kuuriyada koonfure ee badda jang yeongsil oo laga bilaabay oktoobar gudaha geoj kuuriyada koonfureedkoonfurta kuuriya navyuska badda hoostiisa ayaa ka tiro badan badweynta pacif kuuriyada koonfure waxa ay haysaa qorsh ay daqiiqo ku caawinayso waxakhriska,General,1
https://www.cnn.com/interactive/2025/08/entertainment/grateful-dead-jim-marshall-cnnphotos/index.html,Fiiri sawirada gadaashiisa ee Meydka Mahad-naqa sanadaha hore.,fiiri sawirada gadaashiisa ee meydka mahadnaqa sanadaha hore,General,1
https://apnews.com/travel-and-tourism-general-news-8801c68bd0b443cd94ea251533c34a2b,Matxafka Kacaanka Mareykanka,matxafka kacaanka mareykanka,General,1
https://apnews.com/article/united-states-democracy-presidents-threats-joint-statement-5530a89df2c41d58a22961f63fb0e6ff,Xarunta Madaxtooyada ee George W. Bush,xarunta madaxtooyada ee georg w bush,General,1
https://www.cnn.com/2026/02/04/americas/venezuela-month-after-maduro-capture-latam-intl,wuxuu ka fiirsanayay inuu ku lug yeesho,wuxuu ka fiirsanayay inuu ku lug yeesho,General,1
https://www.cnn.com/2026/01/23/americas/venezuela-maduro-fort-tiuna-compound-operation-reconstruction-intl-invs,Madaxweynaha Venezuela Nicolás Maduro,madaxweynaha venezuela nicol maduro,General,1
https://cnnespanol.cnn.com/2026/02/15/venezuela/edmundo-gonzalez-maria-corina-machado-oposicion-trax,Akhri maqaalka oo ku qoran Isbaanish,akhri maqaalka oo ku qoran isbaanish,General,1
https://www.cnn.com/2024/11/19/americas/venezuela-gonzalez-president-elect-intl-latam,Edmundo González Urrutia,edmundo gonzlez urrutia,General,1
https://www.cnn.com/2026/01/05/politics/venezuela-what-to-know-monday,"""Maamulka"" Venezuela",maamulka venezuela,General,1
https://www.cnn.com/2024/06/08/americas/edmundo-gonzalez-venezuela-profile-intl-latam,wax yar ka dib markii si rasmi ah musharaxnimadiisa,wax yar ka dib markii si rasmi ah musharaxnimadiisa,General,1
https://www.cnn.com/2022/06/09/asia/thailand-cannabis-legal-minister-interview-intl-hnk,sharciyeynta xashiishadda,sharciyeynta xashiishadda,General,1
https://www.cnn.com/2025/08/20/asia/thailand-lese-majeste-thaksin-explainer-intl-hnk-dst,"Mudaaharaad sita weel bir ah oo ay ku qoran tahay ""la baabi'iyo qaybta 112 Lese majeste law"" oo lagu qoray isu imaatinka dawladda ka soo horjeeda ee ka dhacay bartamaha magaalada Oktoobar 31, 2021 ee Bangkok, Thailand.",mudaaharaad sita weel bir ah oo ay ku qoran tahay la baabiiyo qaybta lese majest law oo lagu qoray isu imaatinka dawladda ka soo horjeeda ee ka dhacay bartamaha magaalada oktoobar ee bangkok thailand,General,1
https://www.ncei.noaa.gov/access/monitoring/rsi/nesis,Maamulka Badweynta iyo Hawada Qaranka,maamulka badweynta iyo hawada qaranka,General,1
https://www.cnn.com/2023/12/21/weather/us-winter-temperatures-climate-change/index.html,xilliga kulaylka ugu dhaqsaha badan,xilliga kulaylka ugu dhaqsaha badan,General,1
https://www.cnn.com/weather/live-news/winter-storm-forecast-snow-ice-01-25-26-climate,baraf baraf ah iyo duufaan baraf ah,baraf baraf ah iyo duufaan baraf ah,General,1
https://www.cnn.com/2026/01/28/weather/weather-forecast-cold-temperatures-climate,qaraxyadii arxan darada ahaa ee hawada Arctic,qaraxyadii arxan darada ahaa ee hawada arctic,Security,1
https://www.cnn.com/2026/01/26/weather/winter-storm-deaths-power-outages,Duufaan taariikhi ah oo dilaa ah January,duufaan taariikhi ah oo dilaa ah januari,General,1
https://www.cnn.com/2023/11/25/weather/snowfall-temperatures-climate-change-water/index.html,baraf da'aya ayaa hoos u dhacaya,baraf daaya ayaa hoo u dhacaya,General,1
https://www.cnn.com/2024/02/11/weather/midwest-non-winter-el-nino/index.html,baraf la'aanta wadarta guud,baraf laaanta wadarta guud,General,1
https://sercc.oasis.unc.edu/Map.php?region=us,Xarunta Cimilada ee Gobolka Koonfur Bari,xarunta cimilada ee gobolka koonfur bari,General,1
https://www.cnn.com/2023/12/22/asia/us-air-force-pacific-tinian-island-airfield-intl-hnk-ml,"Maqaalka la xidhiidha Aragtida Waqooyiga Goobta, halkaasoo 'Enola Gay' ay ahayd in ka dib laga bilaabo (bishii Agoosto 1945), Tinian, Northern Mariana Islands, Maarso 31, 1945.",maqaalka la xidhiidha aragtida waqooyiga goobta halkaasoo enola gay ay ahayd ka dib laga bilaabo bishii agoosto tinian northern mariana island maarso,General,1
https://www.cnn.com/2025/04/06/sport/alysa-liu-figure-skating-spt,qafis dahabka leh ee shaxanka,qafi dahabka leh ee shaxanka,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-07-26?post-id=cmlchmo4z005r3b6rzg987cg2,Lollobrigida wuxuu ku dhameystay rikoorka waqtiga Olombikada 3:54.28,lollobrigida wuxuu ku dhameystay rikoorka waqtiga olombikada,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-11-26?post-id=cmlhxcsdc005g3b6pgh3h12yd,u tartamaysa u qalmida tubooyinka kala badh,u tartamaysa u qalmida tubooyinka kala badh,General,1
https://www.cnn.com/2026/02/09/sport/benjamin-karl-celebration-snowboard-winter-olympics,u dabaaldagay shaadhka,u dabaaldagay shaadhka,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-12-26?post-id=cmljixnbn000n3b6r5pzwfu97,Hämmerle ayaa si dirqi ah ku guuleystay,hmmerl ayaa si dirqi ah ku guuleystay,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-10-26?post-id=cmlgleqiq001d3b64koxm12ye,isgoysyada orodka classic,isgoysyada orodka classic,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-16-26?post-id=cmlp12dln000l3b6sdyj28dkr,dahabkeedii labaad ee Ciyaaraha,dahabkeedii labaad ee ciyaaraha,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-10-26?post-id=cmlglzlfi001m3b64gf960s84,Biladaha xaaqida Swedishka,biladaha xaaqida swedishka,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-11-26?post-id=cmli2qcd1000p3b63er98oy8g,Mareykanka ayaa 1-2 ku dhameestiray mogalada,mareykanka ayaa ku dhameestiray mogalada,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-09-26?post-id=cmlflcwo7001q3b6s2yom5mcq,Waxa uu ku sii waday inuu ku guuleysto dhacdada,waxa uu ku sii waday inuu ku guuleysto dhacdada,General,1
https://www.cnn.com/2026/02/06/sport/gallery/opening-ceremony-winter-olympics-milan-cortina/,Daawo sawiro badan oo laga soo qaaday xaflada furitaanka,daawo sawiro badan oo laga soo qaaday xaflada furitaanka,Health,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-09-26?post-id=cmlfdx3tm00053b6sbcutfdlt,isku dhafkan wuxuu labanlaabmaa semi-finalka,isku dhafkan wuxuu labanlaabmaa semifinalka,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-13-26?post-id=cmlleblor003t3b6wo1a0c6qx,Waxqabad naxdin leh,waxqabad naxdin leh,General,1
https://www.cnn.com/sport/live-news/milan-winter-olympics-results-highlights-medals-02-16-26?post-id=cmlp2ets30000356r3wu354hl,inkastoo dhaqanka Olombikada si looga fogaado dagaal,inkastoo dhaqanka olombikada si looga fogaado dagaal,General,1
